316,17,01/04/2016 05:30:00
217,28,01/04/2016 05:30:00
125,24,01/04/2016 05:30:00
509,83,01/04/2016 05:30:00
114,53,01/04/2016 05:30:00
424,21,01/04/2016 05:30:00
905,19,01/04/2016 05:30:00
129,38,01/04/2016 05:30:00
417,18,01/04/2016 05:30:00
907,15,01/04/2016 05:30:00
432,80,01/04/2016 05:30:00
528,72,01/04/2016 05:30:00
315,3,01/04/2016 05:30:00
911,6,01/04/2016 05:30:00
221,84,01/04/2016 05:30:00
113,47,01/04/2016 05:30:00
115,92,01/04/2016 05:30:00
326,73,01/04/2016 05:30:00
531,62,01/04/2016 05:30:00
218,24,01/04/2016 05:30:00
337,60,01/04/2016 05:30:00
120,18,01/04/2016 05:30:00
421,184,01/04/2016 05:30:00
324,43,01/04/2016 05:30:00
317,12,01/04/2016 05:30:00
434,35,01/04/2016 05:30:00
533,42,01/04/2016 05:30:00
131,61,01/04/2016 05:30:00
214,22,01/04/2016 05:30:00
933,38,01/04/2016 05:30:00
515,80,01/04/2016 05:30:00
429,33,01/04/2016 05:30:00
135,52,01/04/2016 05:30:00
414,35,01/04/2016 05:30:00
328,36,01/04/2016 05:30:00
210,225,01/04/2016 05:30:00
511,135,01/04/2016 05:30:00
140,335,01/04/2016 05:30:00
935,102,01/04/2016 05:30:00
319,11,01/04/2016 05:30:00
339,35,01/04/2016 05:30:00
133,177,01/04/2016 05:30:00
333,15,01/04/2016 05:30:00
322,71,01/04/2016 05:30:00
513,129,01/04/2016 05:30:00
944,25,01/04/2016 05:30:00
430,17,01/04/2016 05:30:00
139,202,01/04/2016 05:30:00
423,22,01/04/2016 05:30:00
520,61,01/04/2016 05:30:00
137,61,01/04/2016 05:30:00
524,43,01/04/2016 05:30:00
320,7,01/04/2016 05:30:00
216,15,01/04/2016 05:30:00
519,34,01/04/2016 05:30:00
124,21,01/04/2016 05:30:00
517,28,01/04/2016 05:30:00
940,47,01/04/2016 05:30:00
438,4,01/04/2016 05:30:00
227,109,01/04/2016 05:30:00
522,31,01/04/2016 05:30:00
913,12,01/04/2016 05:30:00
425,8,01/04/2016 05:30:00
225,45,01/04/2016 05:30:00
111,5,01/04/2016 05:30:00
119,32,01/04/2016 05:30:00
128,26,01/04/2016 05:30:00
212,53,01/04/2016 05:30:00
335,11,01/04/2016 05:30:00
331,22,01/04/2016 05:30:00
223,163,01/04/2016 05:30:00
122,136,01/04/2016 05:30:00
416,28,01/04/2016 05:30:00
526,21,01/04/2016 05:30:00
418,44,01/04/2016 05:30:00
906,42,01/04/2016 05:30:00
427,14,01/04/2016 05:30:00
126,80,01/04/2016 05:30:00
117,193,01/04/2016 05:30:00
912,3,01/04/2016 05:40:00
941,72,01/04/2016 05:40:00
419,17,01/04/2016 05:40:00
118,252,01/04/2016 05:40:00
532,156,01/04/2016 05:40:00
116,152,01/04/2016 05:40:00
426,8,01/04/2016 05:40:00
332,9,01/04/2016 05:40:00
901,14,01/04/2016 05:40:00
222,13,01/04/2016 05:40:00
130,57,01/04/2016 05:40:00
518,82,01/04/2016 05:40:00
134,165,01/04/2016 05:40:00
127,32,01/04/2016 05:40:00
138,20,01/04/2016 05:40:00
327,29,01/04/2016 05:40:00
523,96,01/04/2016 05:40:00
219,76,01/04/2016 05:40:00
945,22,01/04/2016 05:40:00
439,27,01/04/2016 05:40:00
527,25,01/04/2016 05:40:00
336,29,01/04/2016 05:40:00
525,42,01/04/2016 05:40:00
318,21,01/04/2016 05:40:00
521,114,01/04/2016 05:40:00
226,92,01/04/2016 05:40:00
903,14,01/04/2016 05:40:00
440,15,01/04/2016 05:40:00
121,37,01/04/2016 05:40:00
136,81,01/04/2016 05:40:00
433,111,01/04/2016 05:40:00
909,12,01/04/2016 05:40:00
220,113,01/04/2016 05:40:00
529,113,01/04/2016 05:40:00
934,94,01/04/2016 05:40:00
330,43,01/04/2016 05:40:00
215,30,01/04/2016 05:40:00
132,52,01/04/2016 05:40:00
334,22,01/04/2016 05:40:00
422,52,01/04/2016 05:40:00
415,97,01/04/2016 05:40:00
530,99,01/04/2016 05:40:00
224,95,01/04/2016 05:40:00
910,15,01/04/2016 05:40:00
329,72,01/04/2016 05:40:00
916,87,01/04/2016 05:40:00
428,49,01/04/2016 05:40:00
112,101,01/04/2016 05:40:00
936,21,01/04/2016 05:40:00
325,67,01/04/2016 05:40:00
510,51,01/04/2016 05:40:00
211,59,01/04/2016 05:40:00
514,249,01/04/2016 05:40:00
516,91,01/04/2016 05:40:00
314,30,01/04/2016 05:40:00
321,72,01/04/2016 05:40:00
932,23,01/04/2016 05:40:00
914,20,01/04/2016 05:40:00
123,31,01/04/2016 05:40:00
943,17,01/04/2016 05:40:00
213,21,01/04/2016 05:40:00
437,1,01/04/2016 05:40:00
512,42,01/04/2016 05:40:00
338,73,01/04/2016 05:40:00
420,10,01/04/2016 05:40:00
534,27,01/04/2016 05:40:00
316,21,01/04/2016 05:40:00
217,36,01/04/2016 05:40:00
125,26,01/04/2016 05:40:00
509,95,01/04/2016 05:40:00
114,70,01/04/2016 05:40:00
424,31,01/04/2016 05:40:00
905,25,01/04/2016 05:40:00
129,40,01/04/2016 05:40:00
417,25,01/04/2016 05:40:00
907,15,01/04/2016 05:40:00
432,98,01/04/2016 05:40:00
528,85,01/04/2016 05:40:00
315,6,01/04/2016 05:40:00
911,7,01/04/2016 05:40:00
221,101,01/04/2016 05:40:00
113,68,01/04/2016 05:40:00
115,114,01/04/2016 05:40:00
326,91,01/04/2016 05:40:00
531,73,01/04/2016 05:40:00
218,25,01/04/2016 05:40:00
337,68,01/04/2016 05:40:00
120,23,01/04/2016 05:40:00
421,203,01/04/2016 05:40:00
324,56,01/04/2016 05:40:00
317,20,01/04/2016 05:40:00
434,48,01/04/2016 05:40:00
533,49,01/04/2016 05:40:00
131,84,01/04/2016 05:40:00
214,23,01/04/2016 05:40:00
933,49,01/04/2016 05:40:00
515,95,01/04/2016 05:40:00
429,46,01/04/2016 05:40:00
135,67,01/04/2016 05:40:00
414,41,01/04/2016 05:40:00
328,44,01/04/2016 05:40:00
210,313,01/04/2016 05:40:00
511,162,01/04/2016 05:40:00
140,386,01/04/2016 05:40:00
935,125,01/04/2016 05:40:00
319,17,01/04/2016 05:40:00
339,45,01/04/2016 05:40:00
133,207,01/04/2016 05:40:00
333,19,01/04/2016 05:40:00
322,100,01/04/2016 05:40:00
513,167,01/04/2016 05:40:00
944,36,01/04/2016 05:40:00
430,22,01/04/2016 05:40:00
139,239,01/04/2016 05:40:00
423,33,01/04/2016 05:40:00
520,83,01/04/2016 05:40:00
137,67,01/04/2016 05:40:00
524,51,01/04/2016 05:40:00
320,8,01/04/2016 05:40:00
216,18,01/04/2016 05:40:00
519,45,01/04/2016 05:40:00
124,24,01/04/2016 05:40:00
517,44,01/04/2016 05:40:00
940,62,01/04/2016 05:40:00
438,7,01/04/2016 05:40:00
227,134,01/04/2016 05:40:00
522,36,01/04/2016 05:40:00
913,18,01/04/2016 05:40:00
425,14,01/04/2016 05:40:00
225,51,01/04/2016 05:40:00
111,8,01/04/2016 05:40:00
119,47,01/04/2016 05:40:00
128,34,01/04/2016 05:40:00
212,71,01/04/2016 05:40:00
335,15,01/04/2016 05:40:00
331,29,01/04/2016 05:40:00
223,191,01/04/2016 05:40:00
122,184,01/04/2016 05:40:00
416,37,01/04/2016 05:40:00
526,26,01/04/2016 05:40:00
418,53,01/04/2016 05:40:00
904,1,01/04/2016 05:40:00
427,17,01/04/2016 05:40:00
126,97,01/04/2016 05:40:00
906,59,01/04/2016 05:40:00
117,226,01/04/2016 05:40:00
912,3,01/04/2016 05:50:00
941,80,01/04/2016 05:50:00
419,21,01/04/2016 05:50:00
118,285,01/04/2016 05:50:00
532,180,01/04/2016 05:50:00
116,183,01/04/2016 05:50:00
426,11,01/04/2016 05:50:00
332,9,01/04/2016 05:50:00
901,15,01/04/2016 05:50:00
222,18,01/04/2016 05:50:00
130,63,01/04/2016 05:50:00
518,95,01/04/2016 05:50:00
134,200,01/04/2016 05:50:00
127,38,01/04/2016 05:50:00
138,24,01/04/2016 05:50:00
327,36,01/04/2016 05:50:00
523,123,01/04/2016 05:50:00
219,89,01/04/2016 05:50:00
945,28,01/04/2016 05:50:00
439,29,01/04/2016 05:50:00
527,35,01/04/2016 05:50:00
336,34,01/04/2016 05:50:00
525,63,01/04/2016 05:50:00
318,26,01/04/2016 05:50:00
521,127,01/04/2016 05:50:00
226,104,01/04/2016 05:50:00
903,14,01/04/2016 05:50:00
440,15,01/04/2016 05:50:00
121,39,01/04/2016 05:50:00
136,106,01/04/2016 05:50:00
433,131,01/04/2016 05:50:00
909,18,01/04/2016 05:50:00
220,134,01/04/2016 05:50:00
529,135,01/04/2016 05:50:00
934,118,01/04/2016 05:50:00
330,51,01/04/2016 05:50:00
215,32,01/04/2016 05:50:00
132,62,01/04/2016 05:50:00
334,25,01/04/2016 05:50:00
422,60,01/04/2016 05:50:00
415,112,01/04/2016 05:50:00
